symbol,company_name,sector,symbol_link,S.N.,Date,Open,High,Low,Ltp,% Change,Qty,Turnover
nadepp,NADEP Laghubitta Bittiya Sanstha Limited Promoter Share,Promoter Share,https://www.sharesansar.com/company/nadepp,1,2023-08-28,291.00,291.00,291.00,291.00,0.00,"6,578.00","1,914,198.00"
