symbol,company_name,sector,symbol_link,S.N.,Date,Open,High,Low,Ltp,% Change,Qty,Turnover
ncmpo,NIDC Capital Markets Limited Promoter Share,Promoter Share,https://www.sharesansar.com/company/ncmpo,1,2013-02-12,151.00,151.00,151.00,151.00,0.00,"468,545.00","70,750,296.00"
ncmpo,NIDC Capital Markets Limited Promoter Share,Promoter Share,https://www.sharesansar.com/company/ncmpo,2,2012-07-15,0.00,151.00,151.00,151.00,0.00,"582,515.00","87,959,768.00"
